vehicle_id,month,downtime_days,availability_rate,department
VEH-00309,2022-02,9.8,0.6733333333333333,POLICE DEPARTMENT
VEH-00309,2022-09,8.4,0.72,POLICE DEPARTMENT
VEH-00309,2024-12,12.9,0.5700000000000001,POLICE DEPARTMENT
VEH-00310,2023-04,9.0,0.7,EMR
VEH-00310,2024-05,6.4,0.7866666666666666,EMR
VEH-00310,2024-10,8.2,0.7266666666666667,EMR
VEH-00312,2023-12,3.1,0.8966666666666667,WATER DEPARTMENT
VEH-00312,2024-01,4.5,0.85,WATER DEPARTMENT
VEH-00313,2023-05,1.2,0.96,WATER DEPARTMENT
VEH-00313,2024-02,1.4,0.9533333333333334,WATER DEPARTMENT
VEH-00313,2024-05,2.0,0.9333333333333333,WATER DEPARTMENT
VEH-00314,2022-06,0.7,0.9766666666666667,PUBLIC WORKS
VEH-00314,2022-08,9.1,0.6966666666666667,PUBLIC WORKS
VEH-00314,2024-08,10.5,0.65,PUBLIC WORKS
VEH-00316,2022-11,4.2,0.86,POLICE DEPARTMENT
VEH-00316,2024-08,11.4,0.62,POLICE DEPARTMENT
VEH-00317,2024-08,13.9,0.5366666666666666,FIRE DEPARTMENT
VEH-00318,2022-06,5.4,0.82,WATER DEPARTMENT
VEH-00318,2022-09,8.6,0.7133333333333334,WATER DEPARTMENT
VEH-00318,2024-12,7.3,0.7566666666666667,WATER DEPARTMENT
VEH-00319,2023-04,2.0,0.9333333333333333,WATER DEPARTMENT
VEH-00319,2024-11,2.7,0.91,WATER DEPARTMENT
VEH-00320,2024-02,2.2,0.9266666666666666,EMR
VEH-00321,2024-09,13.2,0.56,FIRE DEPARTMENT
VEH-00323,2022-01,10.3,0.6566666666666666,POLICE DEPARTMENT
VEH-00324,2023-12,9.9,0.6699999999999999,EMR
VEH-00325,2023-02,14.5,0.5166666666666666,PUBLIC WORKS
VEH-00326,2022-09,6.1,0.7966666666666666,POLICE DEPARTMENT
VEH-00327,2023-12,7.3,0.7566666666666667,FIRE DEPARTMENT
VEH-00328,2024-01,11.2,0.6266666666666667,POLICE DEPARTMENT
VEH-00328,2024-06,10.5,0.65,POLICE DEPARTMENT
VEH-00329,2023-03,14.1,0.53,FIRE DEPARTMENT
VEH-00329,2023-09,7.5,0.75,FIRE DEPARTMENT
VEH-00330,2023-06,10.7,0.6433333333333333,EMR
VEH-00331,2023-03,12.9,0.5700000000000001,EMR
VEH-00332,2022-05,13.7,0.5433333333333333,POLICE DEPARTMENT
VEH-00333,2022-06,1.2,0.96,WATER DEPARTMENT
VEH-00334,2023-08,13.1,0.5633333333333334,WATER DEPARTMENT
VEH-00334,2024-01,5.8,0.8066666666666666,WATER DEPARTMENT
VEH-00335,2023-04,5.2,0.8266666666666667,WATER DEPARTMENT
VEH-00336,2023-07,14.9,0.5033333333333333,WATER DEPARTMENT
VEH-00337,2023-05,11.6,0.6133333333333333,PUBLIC WORKS
VEH-00337,2024-11,2.3,0.9233333333333333,PUBLIC WORKS
VEH-00338,2022-07,11.6,0.6133333333333333,POLICE DEPARTMENT
VEH-00338,2022-10,13.7,0.5433333333333333,POLICE DEPARTMENT
VEH-00339,2024-08,0.8,0.9733333333333334,FIRE DEPARTMENT
VEH-00339,2024-11,2.7,0.91,FIRE DEPARTMENT
VEH-00340,2023-08,6.6,0.78,WATER DEPARTMENT
VEH-00340,2024-08,6.9,0.77,WATER DEPARTMENT
VEH-00342,2024-02,9.8,0.6733333333333333,FIRE DEPARTMENT
VEH-00342,2024-08,7.2,0.76,FIRE DEPARTMENT
VEH-00343,2024-09,5.1,0.8300000000000001,WATER DEPARTMENT
VEH-00343,2024-12,4.8,0.84,WATER DEPARTMENT
VEH-00344,2022-04,11.7,0.6100000000000001,FIRE DEPARTMENT
VEH-00344,2023-09,10.2,0.66,FIRE DEPARTMENT
VEH-00345,2023-09,4.1,0.8633333333333333,FIRE DEPARTMENT
VEH-00345,2024-07,14.2,0.5266666666666666,FIRE DEPARTMENT
VEH-00345,2024-12,3.2,0.8933333333333333,FIRE DEPARTMENT
VEH-00346,2023-11,10.5,0.65,POLICE DEPARTMENT
VEH-00348,2022-09,12.6,0.5800000000000001,WATER DEPARTMENT
VEH-00349,2023-04,11.8,0.6066666666666667,FIRE DEPARTMENT
VEH-00349,2024-04,14.1,0.53,FIRE DEPARTMENT
VEH-00350,2023-06,10.5,0.65,POLICE DEPARTMENT
VEH-00350,2024-08,14.4,0.52,POLICE DEPARTMENT
VEH-00351,2024-04,7.8,0.74,FIRE DEPARTMENT
VEH-00351,2024-07,5.1,0.8300000000000001,FIRE DEPARTMENT
VEH-00352,2024-10,6.8,0.7733333333333333,PUBLIC WORKS
VEH-00353,2022-02,3.1,0.8966666666666667,POLICE DEPARTMENT
VEH-00353,2024-04,3.1,0.8966666666666667,POLICE DEPARTMENT
VEH-00357,2022-12,11.5,0.6166666666666667,WATER DEPARTMENT
VEH-00358,2024-01,14.5,0.5166666666666666,FIRE DEPARTMENT
VEH-00359,2024-05,2.8,0.9066666666666667,PUBLIC WORKS
VEH-00360,2022-08,6.4,0.7866666666666666,FIRE DEPARTMENT
VEH-00361,2022-03,12.6,0.5800000000000001,FIRE DEPARTMENT
VEH-00361,2023-03,13.5,0.55,FIRE DEPARTMENT
VEH-00363,2022-01,6.3,0.79,FIRE DEPARTMENT
VEH-00363,2022-06,13.1,0.5633333333333334,FIRE DEPARTMENT
VEH-00364,2024-08,1.7,0.9433333333333334,FIRE DEPARTMENT
VEH-00365,2023-02,7.2,0.76,PUBLIC WORKS
VEH-00365,2024-07,14.1,0.53,PUBLIC WORKS
VEH-00366,2022-01,1.0,0.9666666666666667,FIRE DEPARTMENT
VEH-00366,2022-11,6.8,0.7733333333333333,FIRE DEPARTMENT
VEH-00366,2023-07,13.0,0.5666666666666667,FIRE DEPARTMENT
VEH-00367,2023-10,5.6,0.8133333333333334,PUBLIC WORKS
VEH-00368,2022-08,3.8,0.8733333333333333,PUBLIC WORKS
VEH-00369,2022-05,7.1,0.7633333333333333,WATER DEPARTMENT
VEH-00369,2022-11,1.8,0.94,WATER DEPARTMENT
VEH-00369,2024-03,4.8,0.84,WATER DEPARTMENT
VEH-00370,2022-12,4.9,0.8366666666666667,WATER DEPARTMENT
VEH-00371,2024-04,0.6,0.98,WATER DEPARTMENT
VEH-00371,2024-06,7.7,0.7433333333333334,WATER DEPARTMENT
VEH-00371,2024-09,11.0,0.6333333333333333,WATER DEPARTMENT
VEH-00374,2022-12,11.7,0.6100000000000001,POLICE DEPARTMENT
VEH-00374,2023-09,8.4,0.72,POLICE DEPARTMENT
VEH-00375,2023-04,3.3,0.89,WATER DEPARTMENT
VEH-00376,2022-12,1.5,0.95,EMR
VEH-00378,2024-02,1.4,0.9533333333333334,WATER DEPARTMENT
VEH-00380,2023-04,3.5,0.8833333333333333,EMR
VEH-00380,2023-05,4.1,0.8633333333333333,EMR
VEH-00380,2023-11,10.4,0.6533333333333333,EMR
VEH-00381,2022-09,1.8,0.94,WATER DEPARTMENT
VEH-00381,2024-05,0.9,0.97,WATER DEPARTMENT
VEH-00382,2024-06,13.2,0.56,POLICE DEPARTMENT
VEH-00383,2022-04,7.7,0.7433333333333334,POLICE DEPARTMENT
VEH-00383,2022-06,5.9,0.8033333333333333,POLICE DEPARTMENT
VEH-00384,2022-05,11.7,0.6100000000000001,PUBLIC WORKS
VEH-00385,2022-07,5.5,0.8166666666666667,POLICE DEPARTMENT
VEH-00386,2022-09,10.7,0.6433333333333333,POLICE DEPARTMENT
VEH-00387,2023-05,2.6,0.9133333333333333,EMR
VEH-00387,2023-07,12.9,0.5700000000000001,EMR
VEH-00387,2024-09,2.4,0.92,EMR
VEH-00388,2022-11,2.5,0.9166666666666666,WATER DEPARTMENT
VEH-00388,2024-05,3.8,0.8733333333333333,WATER DEPARTMENT
VEH-00389,2023-01,10.5,0.65,POLICE DEPARTMENT
VEH-00389,2023-12,3.5,0.8833333333333333,POLICE DEPARTMENT
VEH-00390,2022-07,10.2,0.66,POLICE DEPARTMENT
VEH-00391,2024-11,7.2,0.76,PUBLIC WORKS
VEH-00392,2023-06,11.2,0.6266666666666667,FIRE DEPARTMENT
VEH-00393,2022-08,14.6,0.5133333333333334,FIRE DEPARTMENT
VEH-00393,2022-11,4.2,0.86,FIRE DEPARTMENT
VEH-00394,2023-03,14.8,0.5066666666666666,POLICE DEPARTMENT
VEH-00394,2024-09,9.7,0.6766666666666667,POLICE DEPARTMENT
VEH-00395,2023-11,4.5,0.85,EMR
VEH-00395,2023-12,14.2,0.5266666666666666,EMR
VEH-00397,2023-10,11.9,0.6033333333333333,PUBLIC WORKS
VEH-00397,2023-11,8.2,0.7266666666666667,PUBLIC WORKS
VEH-00397,2024-11,10.0,0.6666666666666667,PUBLIC WORKS
VEH-00398,2023-12,5.6,0.8133333333333334,FIRE DEPARTMENT
VEH-00398,2024-01,9.7,0.6766666666666667,FIRE DEPARTMENT
VEH-00398,2024-02,2.8,0.9066666666666667,FIRE DEPARTMENT
VEH-00399,2022-12,6.5,0.7833333333333333,POLICE DEPARTMENT
VEH-00399,2023-01,3.0,0.9,POLICE DEPARTMENT
VEH-00400,2022-01,12.6,0.5800000000000001,POLICE DEPARTMENT
VEH-00400,2022-03,4.3,0.8566666666666667,POLICE DEPARTMENT
VEH-00400,2023-05,8.8,0.7066666666666667,POLICE DEPARTMENT
VEH-00401,2022-04,3.2,0.8933333333333333,WATER DEPARTMENT
VEH-00401,2023-08,9.4,0.6866666666666666,WATER DEPARTMENT
VEH-00402,2022-06,11.6,0.6133333333333333,PUBLIC WORKS
VEH-00402,2022-10,1.9,0.9366666666666666,PUBLIC WORKS
VEH-00403,2022-10,5.1,0.8300000000000001,FIRE DEPARTMENT
VEH-00403,2024-02,0.8,0.9733333333333334,FIRE DEPARTMENT
VEH-00406,2022-09,8.1,0.73,PUBLIC WORKS
VEH-00406,2024-03,1.3,0.9566666666666667,PUBLIC WORKS
VEH-00407,2022-01,3.0,0.9,FIRE DEPARTMENT
VEH-00408,2022-08,2.2,0.9266666666666666,WATER DEPARTMENT
VEH-00408,2024-05,10.1,0.6633333333333333,WATER DEPARTMENT
VEH-00409,2023-08,14.1,0.53,PUBLIC WORKS
VEH-00410,2024-03,4.7,0.8433333333333333,WATER DEPARTMENT
VEH-00410,2024-07,13.5,0.55,WATER DEPARTMENT
VEH-00411,2024-01,11.4,0.62,EMR
VEH-00412,2023-03,14.6,0.5133333333333334,PUBLIC WORKS
VEH-00413,2024-05,5.4,0.82,PUBLIC WORKS
VEH-00414,2024-06,7.7,0.7433333333333334,FIRE DEPARTMENT
VEH-00415,2022-12,14.700000000000001,0.51,POLICE DEPARTMENT
VEH-00415,2024-06,1.6,0.9466666666666667,POLICE DEPARTMENT
VEH-00416,2022-12,5.9,0.8033333333333333,FIRE DEPARTMENT
VEH-00416,2024-10,11.5,0.6166666666666667,FIRE DEPARTMENT
VEH-00417,2022-01,13.2,0.56,EMR
VEH-00417,2022-12,4.4,0.8533333333333333,EMR
VEH-00417,2024-02,1.1,0.9633333333333334,EMR
VEH-00418,2024-09,11.0,0.6333333333333333,EMR
VEH-00420,2023-10,1.0,0.9666666666666667,POLICE DEPARTMENT
VEH-00420,2024-09,6.7,0.7766666666666666,POLICE DEPARTMENT
VEH-00421,2022-06,14.5,0.5166666666666666,POLICE DEPARTMENT
VEH-00421,2023-06,6.2,0.7933333333333333,POLICE DEPARTMENT
VEH-00421,2024-09,7.1,0.7633333333333333,POLICE DEPARTMENT
VEH-00422,2024-05,2.4,0.92,POLICE DEPARTMENT
VEH-00423,2023-04,4.8,0.84,WATER DEPARTMENT
VEH-00423,2024-11,2.7,0.91,WATER DEPARTMENT
VEH-00424,2022-12,8.0,0.7333333333333334,FIRE DEPARTMENT
VEH-00425,2022-03,14.7,0.51,WATER DEPARTMENT
VEH-00427,2024-04,1.0,0.9666666666666667,FIRE DEPARTMENT
VEH-00427,2024-06,4.1,0.8633333333333333,FIRE DEPARTMENT
VEH-00428,2024-03,0.8,0.9733333333333334,PUBLIC WORKS
VEH-00428,2024-08,12.600000000000001,0.58,PUBLIC WORKS
VEH-00430,2024-07,7.8,0.74,WATER DEPARTMENT
VEH-00431,2022-04,8.8,0.7066666666666667,WATER DEPARTMENT
VEH-00431,2023-09,0.8,0.9733333333333334,WATER DEPARTMENT
VEH-00432,2023-10,2.5,0.9166666666666666,POLICE DEPARTMENT
VEH-00432,2024-04,3.5,0.8833333333333333,POLICE DEPARTMENT
VEH-00432,2024-07,8.6,0.7133333333333334,POLICE DEPARTMENT
VEH-00433,2022-05,14.5,0.5166666666666666,POLICE DEPARTMENT
VEH-00434,2024-08,7.9,0.7366666666666666,WATER DEPARTMENT
VEH-00435,2022-11,6.6,0.78,WATER DEPARTMENT
VEH-00435,2023-02,11.2,0.6266666666666667,WATER DEPARTMENT
VEH-00435,2024-12,3.0,0.9,WATER DEPARTMENT
VEH-00436,2022-06,14.8,0.5066666666666666,POLICE DEPARTMENT
VEH-00436,2022-11,9.1,0.6966666666666667,POLICE DEPARTMENT
VEH-00437,2022-08,9.4,0.6866666666666666,WATER DEPARTMENT
VEH-00437,2024-06,14.9,0.5033333333333333,WATER DEPARTMENT
VEH-00437,2024-07,1.4,0.9533333333333334,WATER DEPARTMENT
VEH-00438,2022-11,7.9,0.7366666666666666,PUBLIC WORKS
VEH-00439,2023-05,10.6,0.6466666666666667,POLICE DEPARTMENT
VEH-00439,2024-08,7.8,0.74,POLICE DEPARTMENT
VEH-00441,2022-10,3.4,0.8866666666666667,WATER DEPARTMENT
VEH-00441,2024-03,10.3,0.6566666666666666,WATER DEPARTMENT
VEH-00441,2024-12,9.9,0.6699999999999999,WATER DEPARTMENT
VEH-00442,2022-04,9.2,0.6933333333333334,PUBLIC WORKS
VEH-00443,2024-04,1.2,0.96,FIRE DEPARTMENT
VEH-00443,2024-11,13.5,0.55,FIRE DEPARTMENT
VEH-00444,2022-12,5.2,0.8266666666666667,FIRE DEPARTMENT
VEH-00444,2024-07,2.9,0.9033333333333333,FIRE DEPARTMENT
VEH-00445,2022-02,10.1,0.6633333333333333,PUBLIC WORKS
VEH-00446,2023-01,6.6,0.78,PUBLIC WORKS
VEH-00446,2024-05,13.3,0.5566666666666666,PUBLIC WORKS
VEH-00447,2022-08,2.4,0.92,PUBLIC WORKS
VEH-00447,2024-12,2.2,0.9266666666666666,PUBLIC WORKS
VEH-00448,2022-12,13.3,0.5566666666666666,POLICE DEPARTMENT
VEH-00449,2023-07,6.0,0.8,FIRE DEPARTMENT
VEH-00450,2023-06,1.7,0.9433333333333334,WATER DEPARTMENT
VEH-00450,2023-08,13.2,0.56,WATER DEPARTMENT
VEH-00450,2024-04,14.1,0.53,WATER DEPARTMENT
VEH-00451,2023-04,3.1,0.8966666666666667,POLICE DEPARTMENT
VEH-00451,2024-07,6.0,0.8,POLICE DEPARTMENT
VEH-00452,2022-01,5.1,0.8300000000000001,FIRE DEPARTMENT
VEH-00452,2022-03,11.6,0.6133333333333333,FIRE DEPARTMENT
VEH-00452,2024-10,11.8,0.6066666666666667,FIRE DEPARTMENT
VEH-00453,2022-02,4.4,0.8533333333333333,FIRE DEPARTMENT
VEH-00454,2022-10,8.8,0.7066666666666667,PUBLIC WORKS
VEH-00456,2023-05,10.8,0.6399999999999999,FIRE DEPARTMENT
VEH-00457,2022-11,1.1,0.9633333333333334,WATER DEPARTMENT
VEH-00458,2024-08,1.6,0.9466666666666667,FIRE DEPARTMENT
VEH-00459,2023-09,12.9,0.5700000000000001,WATER DEPARTMENT
VEH-00461,2022-10,8.1,0.73,WATER DEPARTMENT
VEH-00462,2022-12,6.5,0.7833333333333333,POLICE DEPARTMENT
VEH-00464,2022-11,11.4,0.62,FIRE DEPARTMENT
VEH-00464,2024-07,13.4,0.5533333333333333,FIRE DEPARTMENT
VEH-00465,2024-02,4.1,0.8633333333333333,PUBLIC WORKS
VEH-00465,2024-03,7.0,0.7666666666666666,PUBLIC WORKS
VEH-00466,2022-12,12.3,0.59,FIRE DEPARTMENT
VEH-00467,2022-09,13.5,0.55,EMR
VEH-00467,2023-09,2.6,0.9133333333333333,EMR
VEH-00467,2023-11,9.2,0.6933333333333334,EMR
VEH-00469,2023-03,8.0,0.7333333333333334,EMR
VEH-00469,2023-09,11.1,0.63,EMR
VEH-00470,2023-10,9.1,0.6966666666666667,PUBLIC WORKS
VEH-00470,2023-11,11.9,0.6033333333333333,PUBLIC WORKS
VEH-00471,2022-04,12.6,0.5800000000000001,WATER DEPARTMENT
VEH-00471,2023-08,10.8,0.6399999999999999,WATER DEPARTMENT
VEH-00472,2024-09,12.1,0.5966666666666667,PUBLIC WORKS
VEH-00473,2024-03,12.9,0.5700000000000001,WATER DEPARTMENT
VEH-00474,2022-01,14.1,0.53,PUBLIC WORKS
VEH-00474,2023-11,9.9,0.6699999999999999,PUBLIC WORKS
VEH-00474,2024-12,10.1,0.6633333333333333,PUBLIC WORKS
VEH-00475,2022-01,5.0,0.8333333333333334,FIRE DEPARTMENT
VEH-00475,2022-09,1.6,0.9466666666666667,FIRE DEPARTMENT
VEH-00475,2024-09,1.9,0.9366666666666666,FIRE DEPARTMENT
VEH-00476,2022-04,11.3,0.6233333333333333,PUBLIC WORKS
VEH-00476,2023-12,11.5,0.6166666666666667,PUBLIC WORKS
VEH-00476,2024-10,3.0,0.9,PUBLIC WORKS
VEH-00477,2023-02,7.2,0.76,WATER DEPARTMENT
VEH-00477,2023-09,5.0,0.8333333333333334,WATER DEPARTMENT
VEH-00478,2023-08,7.7,0.7433333333333334,FIRE DEPARTMENT
VEH-00478,2024-06,11.7,0.6100000000000001,FIRE DEPARTMENT
VEH-00479,2022-05,1.6,0.9466666666666667,PUBLIC WORKS
VEH-00479,2023-12,3.3,0.89,PUBLIC WORKS
VEH-00479,2024-08,10.6,0.6466666666666667,PUBLIC WORKS
VEH-00480,2022-03,5.6,0.8133333333333334,FIRE DEPARTMENT
VEH-00481,2023-12,12.2,0.5933333333333334,POLICE DEPARTMENT
VEH-00482,2023-05,1.2,0.96,POLICE DEPARTMENT
VEH-00482,2024-07,9.5,0.6833333333333333,POLICE DEPARTMENT
VEH-00483,2024-08,9.0,0.7,FIRE DEPARTMENT
VEH-00484,2023-05,12.2,0.5933333333333334,POLICE DEPARTMENT
VEH-00484,2023-09,4.5,0.85,POLICE DEPARTMENT
VEH-00485,2023-03,2.8,0.9066666666666667,FIRE DEPARTMENT
VEH-00485,2023-05,8.4,0.72,FIRE DEPARTMENT
VEH-00486,2023-07,0.7,0.9766666666666667,PUBLIC WORKS
VEH-00488,2023-10,13.6,0.5466666666666666,EMR
VEH-00488,2024-06,11.0,0.6333333333333333,EMR
VEH-00489,2023-09,7.9,0.7366666666666666,PUBLIC WORKS
VEH-00489,2024-05,3.3,0.89,PUBLIC WORKS
VEH-00490,2024-06,14.5,0.5166666666666666,PUBLIC WORKS
VEH-00491,2022-03,10.4,0.6533333333333333,FIRE DEPARTMENT
VEH-00491,2022-07,1.6,0.9466666666666667,FIRE DEPARTMENT
VEH-00492,2022-10,5.4,0.82,POLICE DEPARTMENT
VEH-00492,2023-11,12.1,0.5966666666666667,POLICE DEPARTMENT
VEH-00493,2023-01,6.3,0.79,EMR
VEH-00494,2024-07,3.8,0.8733333333333333,WATER DEPARTMENT
VEH-00495,2022-01,5.8,0.8066666666666666,FIRE DEPARTMENT
VEH-00495,2023-08,10.3,0.6566666666666666,FIRE DEPARTMENT
VEH-00496,2023-02,4.7,0.8433333333333333,EMR
VEH-00496,2023-11,12.0,0.6,EMR
VEH-00497,2024-04,5.2,0.8266666666666667,FIRE DEPARTMENT
VEH-00498,2022-01,2.5,0.9166666666666666,WATER DEPARTMENT
VEH-00499,2022-01,1.2,0.96,PUBLIC WORKS
VEH-00499,2022-05,5.9,0.8033333333333333,PUBLIC WORKS
VEH-00500,2024-03,4.0,0.8666666666666667,PUBLIC WORKS
VEH-00501,2024-01,13.4,0.5533333333333333,POLICE DEPARTMENT
VEH-00502,2024-05,9.0,0.7,FIRE DEPARTMENT
VEH-00503,2023-03,14.8,0.5066666666666666,EMR
VEH-00504,2023-05,0.8,0.9733333333333334,PUBLIC WORKS
VEH-00504,2023-11,7.2,0.76,PUBLIC WORKS
VEH-00505,2024-08,2.1,0.9299999999999999,POLICE DEPARTMENT
VEH-00506,2024-03,8.2,0.7266666666666667,WATER DEPARTMENT
VEH-00507,2022-03,14.5,0.5166666666666666,PUBLIC WORKS
VEH-00507,2022-09,14.2,0.5266666666666666,PUBLIC WORKS
VEH-00507,2023-10,9.1,0.6966666666666667,PUBLIC WORKS
VEH-00508,2022-09,5.6,0.8133333333333334,PUBLIC WORKS
VEH-00508,2023-08,8.7,0.71,PUBLIC WORKS
VEH-00510,2024-01,7.7,0.7433333333333334,POLICE DEPARTMENT
VEH-00510,2024-04,12.3,0.59,POLICE DEPARTMENT
VEH-00511,2022-02,14.9,0.5033333333333333,POLICE DEPARTMENT
VEH-00511,2023-08,13.6,0.5466666666666666,POLICE DEPARTMENT
VEH-00511,2024-05,0.9,0.97,POLICE DEPARTMENT
VEH-00512,2022-05,9.7,0.6766666666666667,FIRE DEPARTMENT
VEH-00512,2024-05,1.3,0.9566666666666667,FIRE DEPARTMENT
VEH-00512,2024-10,14.3,0.5233333333333333,FIRE DEPARTMENT
VEH-00513,2022-06,5.0,0.8333333333333334,PUBLIC WORKS
VEH-00513,2024-06,3.1,0.8966666666666667,PUBLIC WORKS
VEH-00514,2022-04,5.8,0.8066666666666666,PUBLIC WORKS
VEH-00514,2023-10,7.2,0.76,PUBLIC WORKS
VEH-00514,2024-12,11.3,0.6233333333333333,PUBLIC WORKS
VEH-00515,2024-04,6.1,0.7966666666666666,WATER DEPARTMENT
VEH-00516,2023-04,7.7,0.7433333333333334,WATER DEPARTMENT
VEH-00516,2024-03,7.3,0.7566666666666667,WATER DEPARTMENT
VEH-00517,2023-05,4.7,0.8433333333333333,FIRE DEPARTMENT
VEH-00518,2024-06,12.8,0.5733333333333333,PUBLIC WORKS
VEH-00519,2023-08,8.6,0.7133333333333334,PUBLIC WORKS
VEH-00519,2024-09,15.0,0.5,PUBLIC WORKS
VEH-00520,2023-10,14.1,0.53,WATER DEPARTMENT
VEH-00521,2022-11,1.2,0.96,POLICE DEPARTMENT
VEH-00521,2023-01,14.9,0.5033333333333333,POLICE DEPARTMENT
VEH-00521,2024-02,6.9,0.77,POLICE DEPARTMENT
VEH-00522,2024-05,12.1,0.5966666666666667,FIRE DEPARTMENT
VEH-00523,2023-07,4.8,0.84,PUBLIC WORKS
VEH-00523,2024-12,7.5,0.75,PUBLIC WORKS
VEH-00524,2022-06,2.3,0.9233333333333333,PUBLIC WORKS
VEH-00525,2022-04,10.5,0.65,PUBLIC WORKS
VEH-00525,2023-02,0.6,0.98,PUBLIC WORKS
VEH-00525,2023-08,3.2,0.8933333333333333,PUBLIC WORKS
VEH-00526,2022-11,7.3,0.7566666666666667,FIRE DEPARTMENT
VEH-00527,2022-06,6.3,0.79,FIRE DEPARTMENT
VEH-00528,2023-05,5.0,0.8333333333333334,EMR
VEH-00528,2024-09,8.6,0.7133333333333334,EMR
VEH-00530,2023-09,12.4,0.5866666666666667,PUBLIC WORKS
VEH-00531,2023-09,4.4,0.8533333333333333,PUBLIC WORKS
VEH-00532,2024-08,6.6,0.78,PUBLIC WORKS
VEH-00533,2022-01,1.1,0.9633333333333334,PUBLIC WORKS
VEH-00533,2023-01,12.0,0.6,PUBLIC WORKS
VEH-00535,2023-06,7.0,0.7666666666666666,POLICE DEPARTMENT
VEH-00535,2024-09,13.9,0.5366666666666666,POLICE DEPARTMENT
VEH-00537,2023-03,6.8,0.7733333333333333,PUBLIC WORKS
VEH-00537,2023-07,13.8,0.54,PUBLIC WORKS
VEH-00537,2024-05,0.7,0.9766666666666667,PUBLIC WORKS
VEH-00538,2022-09,4.2,0.86,EMR
VEH-00539,2022-02,7.0,0.7666666666666666,FIRE DEPARTMENT
VEH-00539,2022-07,8.4,0.72,FIRE DEPARTMENT
VEH-00539,2022-08,5.4,0.82,FIRE DEPARTMENT
VEH-00540,2022-10,4.9,0.8366666666666667,WATER DEPARTMENT
VEH-00541,2023-11,10.6,0.6466666666666667,PUBLIC WORKS
VEH-00541,2024-11,2.4,0.92,PUBLIC WORKS
VEH-00542,2022-05,1.6,0.9466666666666667,POLICE DEPARTMENT
VEH-00542,2024-12,10.0,0.6666666666666667,POLICE DEPARTMENT
VEH-00543,2023-06,7.3,0.7566666666666667,EMR
VEH-00543,2024-03,10.5,0.65,EMR
VEH-00545,2024-03,12.9,0.5700000000000001,POLICE DEPARTMENT
VEH-00546,2022-10,2.4,0.92,EMR
VEH-00546,2022-11,1.2,0.96,EMR
VEH-00547,2024-05,11.1,0.63,WATER DEPARTMENT
VEH-00548,2023-06,0.6,0.98,POLICE DEPARTMENT
VEH-00548,2023-10,5.6,0.8133333333333334,POLICE DEPARTMENT
VEH-00548,2024-04,13.9,0.5366666666666666,POLICE DEPARTMENT
VEH-00549,2022-09,6.5,0.7833333333333333,FIRE DEPARTMENT
VEH-00549,2024-12,12.2,0.5933333333333334,FIRE DEPARTMENT
VEH-00550,2023-06,13.4,0.5533333333333333,POLICE DEPARTMENT
VEH-00552,2023-02,15.0,0.5,PUBLIC WORKS
VEH-00552,2023-06,0.6,0.98,PUBLIC WORKS
VEH-00553,2024-07,1.2,0.96,FIRE DEPARTMENT
VEH-00553,2024-11,13.1,0.5633333333333334,FIRE DEPARTMENT
VEH-00554,2023-07,6.5,0.7833333333333333,FIRE DEPARTMENT
VEH-00557,2022-03,3.6,0.88,WATER DEPARTMENT
VEH-00557,2022-04,11.2,0.6266666666666667,WATER DEPARTMENT
VEH-00557,2024-06,13.1,0.5633333333333334,WATER DEPARTMENT
VEH-00558,2022-10,8.6,0.7133333333333334,WATER DEPARTMENT
VEH-00559,2023-03,8.1,0.73,POLICE DEPARTMENT
VEH-00559,2023-10,11.4,0.62,POLICE DEPARTMENT
VEH-00560,2024-10,7.7,0.7433333333333334,POLICE DEPARTMENT
VEH-00561,2022-10,9.4,0.6866666666666666,POLICE DEPARTMENT
VEH-00561,2023-05,9.6,0.6799999999999999,POLICE DEPARTMENT
VEH-00562,2022-10,18.7,0.3766666666666667,WATER DEPARTMENT
VEH-00563,2023-01,1.9,0.9366666666666666,WATER DEPARTMENT
VEH-00564,2022-08,6.7,0.7766666666666666,WATER DEPARTMENT
VEH-00564,2024-07,7.2,0.76,WATER DEPARTMENT
VEH-00564,2024-12,8.1,0.73,WATER DEPARTMENT
VEH-00565,2023-10,12.2,0.5933333333333334,EMR
VEH-00566,2022-08,9.9,0.6699999999999999,FIRE DEPARTMENT
VEH-00566,2022-12,5.7,0.81,FIRE DEPARTMENT
VEH-00567,2023-03,0.5,0.9833333333333333,FIRE DEPARTMENT
VEH-00567,2023-07,7.5,0.75,FIRE DEPARTMENT
VEH-00568,2023-01,9.8,0.6733333333333333,FIRE DEPARTMENT
VEH-00572,2022-10,8.7,0.71,POLICE DEPARTMENT
VEH-00572,2024-01,7.8,0.74,POLICE DEPARTMENT
VEH-00573,2022-02,7.2,0.76,FIRE DEPARTMENT
VEH-00573,2022-11,12.5,0.5833333333333333,FIRE DEPARTMENT
VEH-00573,2023-03,7.8,0.74,FIRE DEPARTMENT
VEH-00574,2022-03,13.2,0.56,POLICE DEPARTMENT
VEH-00575,2022-04,14.8,0.5066666666666666,PUBLIC WORKS
VEH-00575,2023-06,5.1,0.8300000000000001,PUBLIC WORKS
VEH-00577,2024-12,11.4,0.62,WATER DEPARTMENT
VEH-00578,2024-11,5.1,0.8300000000000001,PUBLIC WORKS
VEH-00579,2023-09,12.5,0.5833333333333333,FIRE DEPARTMENT
